Id,SalePrice
712,95939.4291466629
1943,124045.84290547957
1958,133453.17671243602
107,123389.92293177138
2295,222382.19105279056
704,111114.33906041221
676,135249.9510049092
259,183283.8102121661
93,269027.25265661674
106,210093.90193086132
2315,180724.05289923548
1050,112752.541062423
1095,156927.30842146368
2709,163779.04941119647
758,146836.90627016174
1496,150845.4473186979
2370,119627.93840801597
2458,228242.6408889997
2733,171620.89792435087
161,256436.32385396116
726,183820.15178521984
845,220744.4358372236
947,235049.4786469049
2232,114464.49242139148
2563,145736.09986515692
2299,205638.93577154673
211,112360.6532212274
605,274229.37212200195
1478,178090.0050625507
2247,225059.45446489143
2274,276281.4712358853
2869,228272.58740357566
967,204174.7743096199
2656,139806.94732055804
667,300734.65854217415
1042,105717.54413882284
2023,189198.19546187506
2447,320025.4167812979
2055,108328.2806495174
2275,263210.30139364034
2204,140268.68925996058
1563,221068.74220834047
483,202596.75306460357
796,131919.43307970313
1526,161697.78611527086
2042,177892.44517982483
442,282781.6556170352
1693,266847.79691290075
1468,199075.28789883544
1430,193271.91796562905
2605,233255.1094997622
1529,134617.89788273946
335,154982.76240872944
1287,147729.42575757048
31,110412.0201762532
1785,267844.5313152531
82,162530.21618073437
2620,188828.9543728119
252,205903.3430731374
721,64534.29509336455
2165,183455.08378626034
2316,161329.6543463599
775,145359.76698117366
1558,226016.61600839513
17,170202.16744418457
1022,248252.9223340853
925,121906.21647890113
438,280213.7678482011
1270,175271.02131847563
1272,133477.42410709074
215,177671.91855581847
266,209627.75120650872
2402,234496.63711726794
1250,185720.90295892878
1984,174316.29810481382
1279,170909.20546556145
377,244305.3636367387
1252,117313.28612501782
2156,233924.42980613452
499,277582.91782962624
1374,132631.17152052047
2898,273293.683718135
401,146358.88847928675
2721,204928.85129717883
2078,253655.4769841395
2589,137416.4340664711
1946,332569.40793199337
1334,110228.06801524071
2781,253637.4858124984
431,313503.40146069636
576,176508.48066576812
1474,190609.60517613025
2254,124298.7850008494
2155,249571.78329526816
885,105687.04445911676
643,137241.51896661244
1944,146821.08437742427
480,170820.05186274022
2845,121746.76123997051
2387,280474.47714330745
2407,191800.14939388848
2527,191463.86945868653
2514,130070.12645364471
629,206644.68422331847
80,190417.07126007666
1876,157095.27750259003
1546,112791.94314907864
2518,182145.73025613345
2347,167590.76516498567
783,200943.37484536486
1322,131247.37668600975
194,92309.10864085396
1770,291903.9950618576
2143,146039.89316437603
1229,191549.13200587677
511,271658.4992577395
46,191753.9960723343
1348,190505.79614918388
2465,183509.7425719105
387,204871.1319984979
873,201714.5409274811
1918,132222.2915174704
2764,200658.79835970298
2184,136186.1792909246
934,136204.57535663986
1920,137801.11151485087
2631,148168.13981827037
1768,462086.0595495519
2040,168229.2693900193
1749,191752.72555574283
834,225306.27958214897
1457,241673.9336284963
79,97805.07569422504
2302,105613.46155235605
1817,137913.37314727873
2755,264135.9913201004
359,155526.93534372395
2059,113641.2713269066
2092,234798.10223171333
2516,224690.10696826703
150,128735.39487194121
1656,171745.85757777494
83,135444.3597776115
2411,177557.09522248153
795,64130.08591189061
2312,237623.6257969495
2917,54137.360580335924
1624,157868.4891810975
2215,262568.6848298864
1211,155573.5956989246
1485,126418.61393874971
1024,173095.97458800467
570,191300.56065592708
2874,161904.70868822932
700,222862.4108232189
2756,229399.66478696204
2022,220147.1751516783
583,219502.84253143638
2392,265092.3746657454
2424,185912.8119790571
212,131302.26730083243
736,134087.77479432107
1610,199442.99126905337
890,167493.60779423898
467,153921.78112131817
578,206821.7012625626
1747,144104.02461285665
1149,178988.6633250073
2758,248517.2534868682
857,119021.9853693147
2219,236276.15537868562
733,113019.36753750127
2909,109534.06709736456
1798,271637.6484777186
235,184836.31403196946
2366,153097.47217218595
1027,152966.08304997563
1195,152327.55737688227
1303,62759.33231498749
148,193286.31413928914
608,188684.60291825174
2515,160606.1754075537
821,264844.9512785161
2500,246384.94177195712
745,123745.70565680912
741,187860.29784164464
1611,163441.1611986768
2532,137866.5872270263
1081,218270.56323853022
1692,361431.8355425069
2520,154909.42785162624
276,77876.26335584735
1992,134945.37350973423
663,40593.217012586465
418,116403.89302592614
1733,161535.4366689297
2359,160665.36508255408
253,191107.5612391271
1518,175653.29977262125
2035,166884.03037899692
2919,75614.72269564307
1540,210523.39786786423
2120,183869.9020137299
1674,192187.13974835965
256,149862.59044834226
2361,112948.99385828318
978,86288.23445841816
2280,140211.9915780464
2095,206604.3722976519
1709,286381.395847642
2801,231005.18221209568
1246,101502.44684439804
2373,98462.81399089018
1055,265148.7982832567
2017,141330.3047964708
1099,232923.3767775158
1344,47337.62470012639
835,224021.77864563913
1117,207497.50192463104
2043,68724.86402814907
2085,130409.97120363807
410,165730.53640249494
2650,132627.21907403995
2867,166720.38903157043
1668,122759.03464552635
1161,159588.7940258782
2122,178405.48253177
2539,176834.5451958904
1047,153751.4678579958
1445,124504.515488439
541,110229.90472548126
569,241986.1919698396
1276,136994.95679504974
918,111142.5515293549
326,213406.95923712922
1936,116669.11939608317
895,118530.51968179177
257,152931.1297382159
1241,201738.53005386397
1545,108008.75834813042
1189,185786.08902800365
270,126419.3732254261
2066,244699.69009936924
693,127765.73516416177
1259,283006.7671378
2916,161456.44813715288
2321,292910.120245915
1977,119658.76282845266
1895,157912.6351407987
1240,175265.09199090762
85,176929.32478588453
1823,166964.03027946767
825,251284.07487794865
110,219744.50679567864
697,124795.2497620625
2297,73503.65544040268
1231,164411.65738545914
1355,145927.4701254949
968,278678.8384849265
584,231950.03095544255
1315,102994.93039747239
1606,167498.53259397345
206,133955.99816370974
1685,270553.46626197663
2016,144780.3792743961
869,211733.28436306817
2135,132875.0661380908
2346,182514.4554204135
2430,217921.71023234763
2198,94367.87980752275
2652,156819.12366180017
27,142472.9270185678
241,172840.90438575743
906,130425.3540592927
1506,76626.66201357766
2098,345610.4989906398
1435,207120.83011087443
2213,98329.86982959868
1274,166569.6253378904
743,43437.63534436947
1737,180045.29334438877
2797,243776.48102001584
2185,48509.38162781809
58,131191.84391474814
830,194158.21302160513
808,116379.18023553194
680,186890.5350825167
1153,118965.6529524026
1291,141708.56143018324
1818,168799.521810605
2161,171030.22968727848
1883,156101.1372863354
350,315256.30651746865
2473,112161.50044975198
295,220616.52140684708
293,205837.29792924138
859,120055.77886589433
288,103855.07388658299
1578,129327.43005239018
102,161014.92558815703
2831,177575.74570850772
1030,200651.9503289911
2551,157392.27391003032
1286,184911.12434046564
958,270264.7219099576
776,139183.77588988756
72,209594.49169513767
2263,243144.95142938572
1866,153968.63707641244
2876,86515.15855533077
2146,252241.00046803165
103,157061.8312038905
1500,133766.66458078675
492,184141.62771406327
167,171059.3587523743
2597,114223.46415049385
2685,130459.87659506427
1035,154837.9339138509
1220,56211.17445066766
2602,170765.0827719783
2159,189650.2653872904
695,185497.56928270237
1109,232823.61893756434
640,239547.5080182827
1652,164067.922065868
2090,209027.45618742262
1188,238749.38526833343
2345,218346.08468579786
1059,340509.11436944746
2751,259689.7803407662
128,232884.5127540352
1523,200770.8525169238
2925,188189.40844617112
2145,310499.03539996967
1121,204749.33253552738
566,310744.8255689186
565,197607.93585709517
1331,166975.33069658693
2928,90330.2957343094
156,161864.93867125927
797,156221.34954005695
327,107830.70540622418
2859,154744.3054567719
1453,111314.16234625962
1762,333575.3144678605
1868,196757.311341052
1760,181950.46812026107
1113,255056.42628346055
1812,191333.20985728354
117,166986.7062214346
1142,223232.8038939756
2342,287508.0526766775
927,153471.31929161446
2478,218404.71476527708
655,114077.46456499145
2064,122245.09651999452
369,206152.46100837042
2239,132822.66258176145
2732,198062.38240761816
1653,171589.08926278056
959,200958.87727398923
2395,292220.07657683373
1412,81467.12560218264
271,228784.12195373487
1484,126419.46813626064
1497,162435.22961984752
552,158921.4629267821
2,166625.00739780316
1855,292881.8099782453
4,281904.1849000994
2292,162891.39630869526
134,154667.07069760244
646,173146.69158712064
42,258537.12777739295
532,225833.18925491063
713,107145.66679963966
2561,143877.96842274754
2360,142090.19429694934
1333,116787.47031887012
1407,212769.98658753178
2892,267386.0031970979
574,190542.309909221
1227,176448.87450067486
2591,241991.6628903809
1476,200814.8804817675
1125,229165.36438520576
1446,132022.31096114794
408,122028.92824490357
1101,267705.14375631034
2251,217408.5218000254
373,203623.23256441223
2554,126586.9304183186
2382,266727.8242988391
1985,108518.79474307926
519,193821.98722695833
1093,189073.0646399581
864,232449.53771724334
2889,152505.6921056557
2308,285754.91901165945
986,160353.82459999406
1302,217489.00446747124
585,159882.7392415789
2708,133746.99177566345
147,155538.2609518569
1441,212989.29770115702
383,188294.17567061543
285,179943.80904156456
181,146636.2717960843
358,152731.3992166425
780,186207.7850883485
258,186983.7516633599
1865,241513.2096346649
692,122415.65902516624
2902,303812.73191335343
508,285479.48121696245
2638,173935.3633458608
36,163390.81901378016
611,202213.83939744695
2281,177198.1799181443
1678,119663.81470347455
1696,378497.90414883825
1557,84643.01495616348
2180,159754.69097549742
1726,195281.09213015728
951,126680.94401850153
267,231430.58627554248
2706,173313.3308062032
2221,218967.1720103557
1357,206951.23265662725
2901,273520.9866447656
347,141372.2035503601
2164,182260.49214274224
1586,280503.2426246491
360,166146.40737555185
1769,212358.13816912082
2617,121587.8054519259
1879,219350.1131470972
991,234206.99535415813
1535,136882.01869273005
1191,222390.57022166482
1579,195239.5315829905
1882,126315.20088830541
1510,181786.43245629175
2196,204419.63085704827
1845,160933.0175379434
2336,295919.16289116885
942,105859.0984616487
861,114897.4093504216
2555,129476.85574538377
1392,180672.2114597311
2099,268261.0410135406
1543,122496.78056813419
948,262551.9968046023
1239,190059.76799870405
22,169256.99420040014
2796,272316.96142599056
2747,176284.33465194987
92,272732.5341615502
210,200854.48812593287
1858,180615.64335612702
2228,155008.60549817927
447,226395.36681009302
827,239726.18299823286
1649,191550.85228493466
682,150712.3468355699
2698,129543.16790852317
494,132308.4034950152
214,130242.91737372652
2441,243688.82318882682
2679,134902.62515390993
1336,132412.37258975965
465,151381.84182265453
1524,136117.7174056794
2543,151602.35546041912
631,146826.5179643416
2452,288668.6291538121
228,149932.88935884892
126,180008.7390693709
1092,191386.91583935852
1122,198611.3576130401
932,231557.55941491222
1980,110026.82468981648
2171,141107.0405094706
551,153611.7447822069
2768,199953.408186966
2056,127836.44821446983
1159,318261.44674180716
2645,212038.44817817368
1174,152501.67808671948
2266,191927.8717158703
2462,338382.69637772057
1219,140225.71149811172
2922,244490.93700870758
118,178418.25077061827
474,157457.25438830882
2576,173486.22144270944
872,249820.01016167147
1077,197326.02639982261
1536,145827.1718927975
1150,138272.0114371589
2341,275536.98075237696
1931,135935.7538093351
2785,127409.18357398649
2538,132461.75891949463
597,222612.84409571456
464,171700.6581851617
233,212814.5522243976
2169,132906.26626333524
2123,149643.72642418373
1867,190064.46549368982
137,285084.15383557044
515,212008.6946881803
933,121364.84543267061
2784,188347.38413778285
972,165985.06698661487
599,188926.30148722438
2614,113672.59789682846
2582,157687.8836187121
1409,190198.84624101143
175,164494.93213003373
352,203311.11403745378
976,86292.88508931093
2134,182204.128125982
984,77890.70481164455
2396,281380.4805433536
1673,108722.23439068104
404,153117.21362577163
607,201099.3221470918
814,190617.99650589586
868,190804.80648960135
2271,216762.89152363365
1633,234127.14596945973
337,259667.3354263495
2765,211895.6429716862
1746,228486.49993874837
368,309815.0368860328
2806,202464.8255069145
1662,206264.76095250386
1234,213453.38515813535
1373,142285.58706176968
1672,140799.1785974455
1939,132051.39324015405
