Id,SalePrice
726,161857.3540187258
845,198908.32107593358
947,228604.651664972
2232,165343.83433538233
2563,171095.43487383032
2299,213907.19609322507
211,134304.24548555334
605,237954.56579125498
1478,170285.8018108543
2247,223668.3205695383
2274,222409.19502225748
2869,217703.10429674955
967,213584.84477235502
2656,159257.09117975485
667,278131.05598393653
1042,100524.24146965548
2023,189439.1290820232
2447,322390.97948871576
2055,116943.28982140298
2275,247421.02931034155
2204,164784.7982264019
1563,226643.85136385582
483,181344.84553723244
796,142453.0475916905
1526,181760.1296482545
2042,203884.0681362862
442,252521.8383230885
1693,270121.2501280176
1468,204566.44940380697
1430,202038.90866585527
2605,251487.64710161005
1529,164439.02701328127
335,165200.84528590916
1287,148591.27973484446
31,111801.06788939521
1785,242145.80509178346
82,160047.4087888167
2620,172913.8378272416
252,169043.6962846522
721,96497.61004291219
2165,184045.23327605004
2316,165009.3901688726
775,114816.75304487688
1558,121263.11643230001
17,170940.92153442767
1022,250895.76341436783
925,146613.41098751212
438,240528.137452363
1270,183506.09054224324
1272,139643.49795793655
215,182036.15932508334
266,199813.32560649476
2402,213661.79869569803
1250,128590.9346069785
1984,140950.66568535942
1279,169573.08229374714
377,277471.5159975159
1252,139809.4271499958
2156,239242.41440567744
499,282659.87513621524
1374,141188.79632971555
2898,274063.24069687736
401,116050.42735411553
2721,212928.28195202906
2078,275086.070189778
2589,144502.01013028668
1946,288341.6816520373
1334,130965.0311023127
2781,215527.00816779505
431,284643.9957172922
576,168319.82695533667
1474,184468.12788264142
2254,119731.02137678568
2155,231286.2247545191
885,85389.21239351344
643,144782.1888879194
1944,117263.84801487374
480,174521.74274994247
2845,135097.871888324
2387,259073.75417858284
2407,189440.57622911662
2527,151218.0834873622
2514,111446.00252669695
629,193694.70508153044
80,196474.944886585
1876,167281.51886024678
1546,124862.42532194266
2518,166500.86428384113
2347,143925.3483849796
783,204615.25900960356
1322,125171.78451255747
194,100953.46043376894
1770,274913.25427139865
2143,115689.58614765914
1229,194686.38828918446
511,238709.80166564437
46,187930.34316312266
1348,195901.44870831724
2465,165130.94128463944
387,200228.78963068916
873,196829.24787595458
1918,136736.86661911893
2764,204830.69410059834
2184,129658.41485841971
934,125307.78641466764
1920,143908.91840185656
2631,142105.54950094785
1768,501633.6079773194
2040,164038.5455730902
1749,204607.3331391935
834,225938.5081354214
1457,247599.9292823771
79,98798.77229402376
2302,108783.24470785758
1817,116144.67278232923
2755,225942.9485650951
359,159011.48720901224
2059,119397.85738372055
2092,219994.23847347088
2516,218766.9719216453
150,133157.17048460533
1656,172451.9377362385
83,125662.11935778213
2411,182203.44050577114
795,61721.12085819429
2312,235053.16007006998
2917,80807.6790531868
1624,160899.96717963615
2215,316689.33403963374
1211,155734.4763274042
1485,113044.85543129194
1024,167138.91452756728
570,165974.31805264155
2874,149889.8210637762
700,248667.03897767633
2756,208715.49852608537
2022,245460.61006937013
583,231976.32213287076
2392,255696.5081938634
2424,193384.96852593156
212,181653.65665683386
736,156418.07170220485
1610,202548.98470532402
890,149547.14324933058
467,159073.0157086563
578,222961.34703711726
1747,136651.30378613793
1149,164815.90239167254
2758,259537.9839937959
857,115667.71698363149
2219,270107.4257301956
733,128755.3907204665
2909,113606.02771853545
1798,219887.3972052017
235,185188.14954320568
2366,149692.01777088674
1027,142951.31199494834
1195,123927.62365296547
1303,48787.85319348461
148,200295.4586066877
608,178718.1221147497
2515,165593.27256429757
821,227689.01255910876
2500,271080.36108419264
745,132612.8670932808
741,175321.51089708263
1611,190681.4942110777
2532,132953.12030731453
1081,199421.96228823173
1692,332117.3885305687
2520,140484.52881027773
276,131388.58271875852
1992,155673.83150702124
663,65504.31878230073
418,111032.60411623027
1733,177332.85409772984
2359,150990.09801365287
253,168125.3869095052
1518,181910.7747100607
2035,152227.4983986537
2919,113142.32695077613
1540,221581.75658180006
2120,139591.20168387846
1674,184608.6235022473
256,140825.66961585238
2361,115925.00769841688
978,80801.55568725907
2280,125200.12116071381
2095,205147.45900619897
1709,264940.4706751945
2801,232544.12641677805
1246,108898.04387413106
2373,100501.27884742644
1055,221420.87609809134
2017,143196.37185885457
1099,245108.1225482267
1344,57977.19590623616
835,231363.2000888162
1117,198152.7471092505
2043,101597.82647728696
2085,140802.40869823258
410,167190.35887947315
2650,122482.89556416427
2867,183694.77851816142
1668,128561.39964672836
1161,131440.00677662593
2122,165329.39615744838
2539,156510.3138933174
1047,145360.45014565546
1445,126743.34650823232
541,152936.62669640503
569,241534.99934049093
1276,111007.10336251245
918,128466.98054476746
326,186482.3046911618
1936,124767.72024851054
895,117360.24112060877
257,125097.43097865675
1241,209019.94545149448
1545,122192.50459970717
1189,173798.89404019085
270,113043.54328145029
2066,253756.365761778
693,119399.64913595031
1259,165939.2930154842
2916,173340.19213119973
2321,280668.13472980703
1977,138526.50143319185
1895,175904.74558545815
1240,174028.20960824002
85,155986.70497819709
1823,148257.34478619558
825,258764.1757349973
110,207728.72707871904
697,114409.90436775147
2297,105680.87855658605
1231,156760.95189629353
1355,169903.31275950497
968,259111.78609721697
584,209281.128069027
1315,153040.54960691975
1606,108595.82597214053
206,108800.52134743944
1685,254067.98800173213
2016,168293.6292489029
869,203545.13470128455
2135,118751.20754700946
2346,170580.54520369926
2430,199664.59209856568
2198,103795.4419330372
2652,129614.6765303644
27,118456.35838811344
241,166995.78664341263
906,146548.08539942993
1506,113641.28844320061
2098,315478.13136695477
1435,196969.76304923868
2213,94391.5578962462
1274,147033.42568917075
743,73433.78464959053
1737,185571.2121401439
2797,241033.84272964243
2185,87399.48194083695
58,132357.41307816238
830,169584.55547749458
808,120079.53730675956
680,222700.1475250446
1153,119633.18445969297
1291,155158.17924621576
1818,161595.1816954025
2161,157674.4094972333
1883,145304.98863721977
350,339268.69237553084
2473,155425.7641051218
295,235056.40010165155
293,244651.3381011673
859,116599.6714086702
288,115800.24411763909
1578,129560.73479422586
102,161216.66857649668
2831,191110.71108631164
1030,200963.00436361533
2551,172308.45256764189
1286,158474.5049753993
958,227006.043394918
776,114049.65612009708
72,204481.45453813867
2263,219622.9483849071
1866,141112.2411607595
2876,83019.37134977436
2146,249771.1709993296
103,149443.91865960712
1500,113665.08641897966
492,182592.26015011992
167,161273.72417417917
2597,110953.74839669137
2685,139178.90572752152
1035,143788.18902761108
1220,50527.31773201814
2602,162841.6478743498
2159,201679.92209755015
695,211302.20828398204
1109,242564.34537236035
640,191635.0710298392
1652,140637.48043502565
2090,211418.70538736225
1188,244374.3540278915
2345,229009.58929672386
1059,334149.62036409706
2751,227548.98811819847
128,267159.63993682014
1523,208290.49553599078
2925,169800.35777119643
2145,282370.9087719292
1121,189678.13725488857
566,323352.47921234136
565,196225.30183414445
1331,197889.1170317889
2928,128018.81451247697
156,148522.82976896374
797,180935.9861042364
327,113191.31387819807
2859,170759.08539635516
1453,103390.31895164683
1762,313319.33297728025
1868,195663.22258917274
1760,184771.6809678154
1113,220167.8359898754
1812,194521.888954595
117,170922.48851663104
1142,218556.09143820836
2342,277730.11270421895
927,152209.46540367257
2478,200331.2873991269
655,104958.18885366646
2064,122823.69493080876
369,214184.7244871271
2239,137475.95819505927
2732,201719.94828027018
1653,160560.28466085877
959,182864.85088107278
2395,281061.5410508773
1412,115924.67966095649
271,233114.29272722185
1484,113044.85543129194
1497,154910.86043249696
552,146560.10394549937
2,120002.69824639897
1855,313543.80014134524
4,298561.7256695895
2292,143115.2809609862
134,174908.8120586585
646,136688.4090375785
42,238276.1129653503
532,216740.81630420688
713,155179.72609116862
2561,157710.65685887556
2360,150607.0190448636
1333,131883.37728253016
1407,246217.26667455662
2892,275533.90099418163
574,193622.62504531027
1227,191751.2195808779
2591,221417.8761463644
1476,199578.42123377306
1125,220362.60516226367
1446,133535.9625006836
408,135758.74429101494
1101,243686.71436882316
2251,196300.90980254553
373,194766.86412359987
2554,135755.85091148425
2382,227070.2178025264
1985,119857.11302634972
519,180880.125295665
1093,196635.25686647106
864,237351.94150018814
2889,134779.65374832152
2308,241794.67879827143
986,152758.8133556013
1302,170383.55949752906
585,150649.05692800757
2708,145141.79143777845
147,166150.61803312536
1441,208546.75474798642
383,193762.16545115827
285,193817.4846425947
181,156446.0865935066
358,153610.1205204529
780,217164.42614460093
258,184565.96294551075
1865,252952.6445425478
692,141788.78988278736
2902,276805.09743350954
508,237947.62653284208
2638,204232.98730354794
36,162964.67404985562
611,181854.7384917302
2281,144904.27966362415
1678,131649.39972110817
1696,363577.92173102347
1557,98850.69889428948
2180,151734.14015367872
1726,182937.74404325098
951,123579.27669810297
267,228201.37529177126
2706,171741.53260921434
2221,237110.9780341602
1357,231791.43003292228
2901,262684.8594364037
347,149265.9013593129
2164,162310.24468748647
1586,270492.4215698739
360,162877.73430686965
1769,226313.2753015338
2617,115212.90282954046
1879,242570.73453765365
991,244027.13004196776
1535,159069.88109816692
1191,227393.9219909805
1579,172966.6399484007
1882,130062.32672919781
1510,170513.3491303194
2196,285292.5012221207
1845,161122.30313371736
2336,308516.7814638312
942,125083.9145038751
861,101633.28078078793
2555,137866.4947397195
1392,192346.74700702808
2099,230649.23493860688
1543,106335.87562482216
948,258511.1101578107
1239,188578.71659127958
22,153971.96927951704
2796,231462.4106128315
2747,179673.18327427597
92,261541.1181900002
210,219851.3013923291
1858,163879.68441190728
2228,137192.89202287846
447,209361.4274632679
827,224216.75750432804
1649,198933.1277545136
682,166327.40863493158
2698,133259.96785624817
494,132368.12896853595
214,189669.2441060329
2441,246640.27219658397
2679,122581.24612165158
1336,128004.05820707706
465,155697.03544785728
1524,138704.7411165104
2543,115897.3432059219
631,158386.02694747687
2452,276874.6958788525
228,146428.27492055696
126,242858.97011953822
1092,187542.97749573577
1122,190228.32669501848
932,232950.56189606027
1980,118058.4062398937
2171,130152.76731126496
551,147762.5593571485
2768,192938.44621182838
2056,120070.59091787174
1159,336790.7331284046
2645,209912.19945209197
1174,146908.244090678
2266,205131.89436987168
2462,337321.6607439624
1219,153332.0443596507
2922,242791.17571105246
118,169834.52002233072
474,156394.2118099561
2576,192162.6086459152
872,257081.89461458297
1077,185573.3012995393
1536,148992.60838430983
1150,133467.72491451094
2341,256260.4301455485
1931,140899.32593175155
2785,131653.93046859387
2538,143349.9135972776
597,233271.04543805894
464,170975.5140388457
233,201702.51136154312
2169,126518.84795067561
2123,137523.57658666972
1867,179288.5966416304
137,297825.77174828737
515,199055.98382473958
933,106319.91113508197
2784,159696.41894557452
972,165177.10060762134
599,187795.44376146342
2614,115704.01979591741
2582,127238.38400803035
1409,202836.865674651
175,174558.9340190923
352,201943.12520336497
976,80806.91363244584
2134,180313.4438109593
984,111323.33726875881
2396,271454.8705009435
1673,98453.48132570655
404,149714.7617014755
607,181667.19122059376
814,160862.49357811292
868,184692.30819414364
2271,207557.9231132566
1633,236762.3242920028
337,266690.2203213122
2765,226590.41995470863
1746,214011.30201638778
368,289265.64796598325
2806,192882.47274073036
1662,212815.9890641568
1234,223912.83605496783
1373,150778.85692240167
1672,115886.40862390806
1939,124630.14751366232
